"index","mzmed","rtmed","matched","qSvsMB","qSvsNC","modelPredicted","predictVal","MB_0","MB_1","MB_2.5","MB_4.5","MB_6.5","MB_8.5","MB_26.5","NC_0","NC_1","NC_2.5","NC_4.5","NC_6.5","NC_8.5","NC_26.5","S1_0","S1_1","S1_2.5","S1_4.5","S1_6.5","S1_8.5","S1_26.5","S2_0","S2_1","S2_2.5","S2_4.5","S2_6.5","S2_8.5","S2_26.5","S3_0","S3_1","S3_2.5","S3_4.5","S3_6.5","S3_8.5","S3_26.5"
"4724",35987,1307.59301,859.276,0,0.000794230298481646,0.0106613762371129,FALSE,1,0,0,0,0,0,0,0,2621.92,2984.63,2109.67,2170.06,2139.21,2293.1,2293.1,2737.73,2328.24,2448.91,1805.39,1413.39,848.87,0,2621.84,2524.53,2242.68,1612.69,1033.57,1034.4,0,2447.04,2534.14,2685.02,1893.32,1248.5,900.27,0
"4725",35998,1312.59041,829.5775,0,0.0239433913984864,0.0122492241690147,FALSE,1,0,0,0,0,0,0,0,1135.02,1742.81,1471.34,1989.09,1404.53,1873.79,1873.79,2083.97,1468.98,1457.36,0,0,0,0,1950.03,2057.82,1347.54,0,0,0,0,1468.75,1947.02,1284.17,0,0,0,0
"4726",36017,1320.59601,1002.13,0,0.371634889393305,0.74027589499407,FALSE,1,0,0,0,0,0,0,0,667.61,824.06,0,0,0,0,0,667.92,638.37,0,0,365.12,0,0,660.5,645.7,0,0,0,0,0,679.23,770.13,0,0,0,0,0
"4727",36031,1325.60206,840.276,0,0.0320792042792524,0.208895453715133,FALSE,1,0,0,0,0,0,0,0,665.69,1259.95,1222.53,290.68,168.61,1201.41,1201.41,678.49,1361.79,1096.34,0,0,0,0,1376.14,1135.45,953.52,95.29,0,0,83.57,1262.04,1034.43,884.77,91.13,0,0,0
"4728",36044,1332.57015,373.872,0,0.118087353432968,0.30637922524715,FALSE,1,0,0,0,545.79,1043.49,1047.68,764.63,0,0,0,1398.37,2494.59,2342.34,2342.34,0,0,65.03,884.02,1103.35,1700.82,2730.7,0,0,30.61,995.35,1468.49,1766.31,2180.12,0,0,0,927.03,1401.57,1463.71,1576.41
"4729",36047,1333.56913,838.775,0,0.145218836152991,0.0220697458391207,FALSE,1,0,0,0,0,0,0,0,1988.8,3337.63,3305.13,3083.77,3685.75,3805.7,3805.7,2424.9,2950.86,3647.52,2094,1472.67,1129.65,32.94,2063.27,3339.16,3297.24,2219.87,1671.37,1163.64,0,2458.66,2719.31,3832.84,2820.89,2067.65,1171.21,0
"4730",36050,1333.60788,904.377,0,0.139788394513881,0.111001079883376,FALSE,1,0,0,0,0,0,0,0,3405.82,3396.3,3424.54,2725.91,2893.55,3337.08,3337.08,4330,3785.88,5090.97,2568.72,2292.9,2012.87,2308.31,3374.1,4400.46,3777.88,2440.4,2567.92,2540.47,2302.16,3642.14,3847.57,3422.61,2390.09,2614.51,2735.69,2673.27
"4731",36051,1333.64152,554.399,0,0.664791451150873,0.670525295065922,FALSE,1,0,0,975.96,1077.75,1488.4,2054.62,0,0,0,1104.72,1178.5,716.38,877.85,877.85,0,0,1211.73,470.08,1172.01,274.35,454.9,0,0,980,1390.81,1276.83,1283.54,346.93,0,0,1508.88,885.88,896.88,1798.98,903.57
"4732",36063,1335.58759,982.522,0,0.00433706143822194,0.00698134147273819,FALSE,1,0,0,0,0,0,0,0,1241.1,1047.59,1075.43,894.19,868.11,901.09,901.09,1599.62,1540.4,1358.97,426.5,449.9,360.28,0,1309.85,1415.29,1081.46,430.83,569.52,459.67,0,1402.1,1316.59,1699.34,1191.05,484.11,0,0
"4733",36072,1338.10299,890.584,0,0.000552504747119237,0.400993238691186,FALSE,1,0,0,0,0,0,0,0,2003.62,1471.3,777.27,390.72,668.67,695.5,695.5,1605.54,1411.06,739.54,237.56,200.23,0,0,1751.52,1797.05,909.45,444.94,0,0,0,1587.32,1203.18,1274.85,310.16,0,0,0
"4734",36081,1341.59781,801.269,0,0.069506743653604,0.111979424563262,FALSE,1,0,0,0,0,0,0,0,1280.67,1480.96,955.97,832.04,1141.45,923.85,923.85,1207.39,1099.19,1559.58,0,0,0,0,1275.56,1264.94,1019.4,196.47,0,0,0,1103.57,1250.24,1214.56,0,0,0,0
"4735",36083,1343.60294,801.7885,0,0.0457387017635424,0.71545926262196,FALSE,1,0,0,0,0,0,0,0,467.37,642.32,374.24,0,0,0,0,720.79,790.25,286.7,0,0,0,0,636.31,550.34,539.7,0,0,0,0,361.99,744.96,543.38,0,0,0,0
"4736",36094,1347.66587,580.684,0,0.301989541683487,0.149272097218442,FALSE,1,0,0,0,156.37,425.47,579.15,175.3,0,11.62,0,4465.04,5185.43,3414.29,3414.29,0,0,0,554.25,903.88,918.04,473.87,0,0,0,476.93,829.11,1079.87,943.34,0,0,0,1030.88,661.65,1273.69,1029.67
"4737",36124,1359.58494,873.295,0,0.533200196720929,0.614353485315717,FALSE,1,0,0,0,0,0,0,0,1131.21,2150.13,1631.24,2113.67,1570.37,2620.34,2620.34,959.15,1704.21,2501.56,1848.73,1779.15,1917.25,1890.72,1117.91,1738.82,1862.24,1776.63,2265.63,2712.37,1791.88,1064.11,1269.13,2255.07,1929.47,1670.71,2238.11,2338.23
"4738",36153,1368.61622,834.7025,0,0.0115883358359062,0.74143219198784,FALSE,1,0,0,0,0,0,0,0,1256.1,1410.16,421.68,134.55,514.4,150.04,150.04,812.55,579.69,1129.89,0,0,0,0,1097.08,984.71,426.41,0,0,0,109.31,1055.09,883.27,534.07,163.35,0,0,0
"4739",36164,1375.57899,859.558,0,0.0114768440338115,0.0542039245590711,FALSE,1,0,0,0,0,0,0,0,1163.59,1333.19,899.87,1101.11,665.31,1139.22,1139.22,938.42,1100.23,928.18,719.63,622.88,0,0,1049.66,1176.47,1057.24,565.91,347.98,118.66,0,1034.49,1025.55,1024.57,446.34,417.42,132.95,0
"4740",36173,1380.11381,939.532,0,1.2258068643467e-07,2.09617410385377e-07,FALSE,1,0,0,0,0,0,0,0,1997.52,2266.63,1483.66,996.8,708.77,983.33,983.33,3014.62,1830.55,1755.73,1710.01,3685.39,5200.15,33255.95,2065,2160.96,1229.73,2654.8,3633.98,6309.53,42227.52,2381.02,1781.9,1727.69,1736.15,4212.04,6547.96,33470.71
"4741",36192,1390.60285,938.883,0,1.35068157158802e-07,3.05654424488349e-07,FALSE,1,0,0,0,0,0,0,0,651.48,983.22,573.33,428.39,402.08,136.51,136.51,1032.77,625.76,886.96,624.88,1445.12,2078.4,12746.39,676.49,848.71,259.99,1055.55,1568.25,2286.95,15366.45,608.13,688.93,731.36,626.9,1421.81,3044,13285.32
"4742",36193,1391.10448,939.3885,0,1.41703824810521e-07,2.7771848605609e-07,FALSE,1,0,0,0,0,0,0,0,800.28,950.3,976.56,454.47,557.86,449.92,449.92,1349.38,716.36,839.42,958.13,1970.93,2267.3,12933.34,724.17,891.34,608.76,1585.61,1816.82,3311.64,20072.96,798.75,809.72,1061.71,645.24,2171.56,3782.73,15503.54
"4743",36197,1394.63118,962,0,0.0979964605939676,0.329809831791254,FALSE,1,0,0,0,0,0,0,0,900.02,1138.79,839.37,208.17,918.46,0,0,891.29,827.95,1226.89,612.86,992.45,164.57,1598.41,1271.87,1249.14,517.16,0,442,0,695.61,1122.63,728.11,1090.58,211.3,190.81,345.92,0
"4744",36198,1394.62875,732.641,0,0.0291981419465681,0.0140920611899521,FALSE,1,0,0,0,0,0,0,0,0,0,0,6796.33,7235.31,7483.94,7483.94,0,0,0,0,0,45.24,21.56,0,0,0,0,0,0,0,0,0,0,29.57,44.51,0,0
"4745",36199,1395.60729,899.115,1,9.72992632827544e-07,3.65464434301807e-06,FALSE,1,0,0,0,0,0,0,0,2339.82,3229.94,2647.89,2425.27,2758.29,3027.44,3027.44,2341.17,2941.08,3267.96,2971.37,4586.78,6047.73,26804.83,2270.28,3201.16,2835.88,2712.72,5080.14,8330.83,24840.3,2224.98,3131.3,2826.02,3484.52,4511.13,6553.01,26648.63
"4746",36200,1395.60627,937.604,0,0.104969947672848,0.0140645494144197,FALSE,1,0,0,0,0,0,0,0,3254.21,6455.23,6213.79,6481.27,8423.81,9238.24,9238.24,5098.86,5382.65,8482.38,6128.15,6664.95,5699.8,1747.05,4082.81,6569.94,6650.8,7313.39,6192.41,5455.88,2361.62,5037.48,6573.91,7803.59,7520.89,6817.39,6622.75,2289.82
"4747",36202,1396.10928,899.204,0,1.48262656934181e-07,6.65582195258414e-07,FALSE,1,0,0,0,0,0,0,0,918.93,716.6,226.98,114.88,193.19,160.58,160.58,901.61,582,263.13,248.68,616.44,1195.19,12298.46,839.93,687.54,326.92,238.95,745.88,1888.54,12141.39,870.3,639.41,179.45,343.21,621.71,1239.58,12582.36
"4748",36222,1401.55542,838.687,0,0.304918186567254,0.0296289246862192,FALSE,1,0,0,0,0,0,0,0,532.19,1034.06,1094.93,844.45,1281.49,1370.11,1370.11,552.38,628.89,1548.16,559.58,594.24,0,0,608.39,805.3,1118.52,759.65,322.52,297.88,0,925.07,1295.75,865.34,366.71,785.42,306.03,0
"4749",36223,1401.59348,939.7925,0,1.33352716763805e-07,7.60480567404373e-06,FALSE,1,0,0,0,0,0,0,0,1063.8,1925.48,2677.21,2270.63,2326.6,2151.9,2151.9,1370.44,1706.06,2949.79,3267.16,5447.79,6397.2,18053.27,893.59,1927.44,2474.07,4503.55,5486.75,6695.69,21092.09,982.78,1775.27,3255.82,3241.97,6386.09,6600.07,18084.03
"4750",36226,1402.0952,938.856,0,9.16081803272105e-08,4.7555123269102e-07,FALSE,1,0,0,0,0,0,0,0,330.32,658.68,315.65,205.47,288.66,293.55,293.55,506.64,380.94,399.55,497.66,939.38,1343.56,7701.53,305.66,576.92,121,814.21,1176.83,1674.06,11078.26,415.02,392.13,303.6,415.08,1337.73,1962.79,10723.23
"4751",36241,1405.52977,954.9705,0,0.647580884982749,0.0882769652492368,FALSE,1,0,0,0,0,0,0,0,1088.18,2407.6,277.85,0,447.91,85.08,85.08,834.42,1662.83,63.17,2620.06,2885.75,2759.66,2832.64,806.79,1981.91,401.59,2930.1,2289.87,2585.95,3183.47,931.43,2100.93,42.91,2793.58,2172.89,2833.91,3079.91
"4752",36251,1409.62431,951.494,1,0.00463714469225211,0.280794802756821,FALSE,1,0,0,0,0,0,0,0,6137.2,5364.93,1183.37,5941.46,2341.5,4293.54,4293.54,7365.32,4988.49,3600.44,4354.9,2385.62,1703.62,386.58,5334.59,5965.8,6734.53,4629.17,2940.27,1804.89,416.91,5102.36,5305.66,4985.66,5070.8,2418.34,1876.79,155.59
"4753",36252,1409.62634,918.2,0,0.467765643261781,0.232523278732987,FALSE,1,0,0,0,0,0,0,0,1174.77,1485.95,1215.23,1049.54,1214.18,1513.18,1513.18,1272.88,1658.88,1495.44,1265.43,1340.36,1437.22,2261.69,1369.9,1485.68,1581.84,1537.52,1273.62,1639.39,1784.95,4359.15,1532.98,1488.38,1091.62,1054.99,1254.8,1605.14
"4754",36257,1411.60275,893.7675,0,0.542801150033993,0.579572434272855,FALSE,1,0,0,0,0,0,0,0,1132.21,1780.86,2847.95,2407.2,1732.58,2629.86,2629.86,1241.83,2120.43,1950.61,2252.41,2059.69,2219.85,1616.25,997.11,2179.14,2563.33,1932.13,2430.01,2593.79,1874.88,1024.64,1856.9,2400.14,2531.3,2311.91,2441.97,1905.72
"4755",36281,1417.59082,899.716,0,8.85022440993244e-07,9.4011600997503e-06,FALSE,1,2.65,0,0,0,0,0,0,506.15,951.92,939.93,883.91,749.19,1063.23,1063.23,521.02,830.1,793.35,988.9,1587.75,2084.79,8201.13,555.69,937.37,969.21,839.2,1962.16,2648.87,8230.01,467.57,993.16,1016.69,1237.18,1634.89,2295.31,8576.93
"4756",36309,1425.61896,909.7035,0,0.0010275256167291,0.0344585272479103,FALSE,1,0,0,0,0,0,0,0,2503.41,2881.93,1893.58,2346.01,2328.96,2219.32,2219.32,2853.14,2358.02,1583.28,2094.95,1563.75,1276.49,552.02,2292.31,2915.65,1558.12,1836.63,1559.56,1585.24,372.47,2196.16,2364.49,2899.4,2203.91,1721.43,1586.55,535.16
"4757",36310,1425.62065,823.909,0,0.0198071161748832,0.0648120718119096,FALSE,1,0,0,0,0,0,0,0,1099.68,998.19,732.42,794.01,434.88,830.75,830.75,1037.35,934.6,995.88,0,0,0,0,1029.77,1051.04,584.93,168.45,211.85,0,0,1026.54,959.32,1149.41,159.84,0,0,0
"4758",36319,1427.63519,818.687,1,0.00185481352620141,0.0410085489996424,FALSE,1,0,0,0,0,0,0,0,4488.07,6179.6,3842.56,3110.34,4074.71,4799.48,4799.48,5254.69,3622.37,3993.34,1945.19,927.61,628.26,0,4674.65,5158.66,4366.34,1894.17,905.15,619.81,0,4742.11,4185.17,4300.26,2188.65,1059.12,560.58,0
"4759",36336,1431.60665,950.184,0,0.241431346670942,0.65366514993161,FALSE,1,0,0,0,0,0,0,0,2016.5,2058.04,0,523.22,765.51,156.93,156.93,2255.85,2053.66,104.73,1031.48,515.54,378.83,0,1369.15,2099.91,719.06,1970.2,900.51,702.78,0,1554.79,2128.49,1435.23,1854.73,934.75,637.87,0
"4760",36340,1432.5235,939.4925,0,1.79841072459584e-07,3.95787656117094e-05,FALSE,1,0,0,0,0,0,0,0,360.05,1016.45,1181.54,870.05,780.84,682.37,682.37,598.57,731.44,1466.64,1360.99,2553.17,3168.36,8161.69,50.7,640.02,988.88,1953.78,2110.13,3337.71,9083.31,359.67,628.44,1443.08,1427.03,2912.4,2521.62,6775.16
"4761",36367,1445.73915,542.269,0,0.726742113832368,0.675872061784989,FALSE,1,7.95,0,0,1130.16,2033.2,1919.48,865.66,0,0,0,1410.25,1413.32,1396.4,1396.4,0,0,0,486.27,1053.02,1055.68,953.7,0,0,0,1128.06,922.85,1313.01,1034.86,0,0,0,805.3,860.22,1758.39,1346.22
"4762",36373,1448.52092,899.364,0,1.79841072459584e-07,3.95787656117094e-05,FALSE,1,0,0,0,0,0,0,0,233.43,520.59,441.8,196.95,156.37,397.27,397.27,205.99,442.18,606.47,698.89,870.76,1147.82,4236.41,284.08,381.27,558.18,494.75,964.82,1494.04,3672.94,236.88,450.13,240.6,554.19,922.05,1023.04,4586.1
"4763",36381,1458.6768,711.683,0,1.79841072459584e-07,0.110409208827721,FALSE,1,0,0,0,0,0,0,0,0,0,0,3387.36,2135.75,2332.24,2332.24,0,0,0,0,0,0,80.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4764",36384,1460.63912,938.163,0,0.0290627773084388,0.0421719404915165,FALSE,1,0,0,0,0,0,0,0,4163.49,6667.56,6353.19,4498.18,4547.99,5173.31,5173.31,6405.49,5690.92,7878.62,6025.37,8198.88,9865.36,10034.74,4818.24,5839.24,5168.16,9200.32,9185.95,10633.5,10545.83,5644.55,7436.55,5947.29,7386.78,8683.68,12864.92,9551.98
"4765",36387,1461.14084,938.1665,0,0.00855287995512509,0.0390235374603775,FALSE,1,0,0,0,0,0,0,0,5079.69,8808.42,6979.62,5581.87,6546.63,6451.35,6451.35,7360.98,6899.4,9312.7,7600.76,9709.56,11557.24,11667.71,5875.1,7147.78,6682.11,11034.68,11411.58,12089.59,15215.67,6615.14,9882.52,7515.77,8619.07,10754.49,14692.86,12207.61
"4766",36410,1469.58201,939.1435,0,3.63684082849147e-11,4.86797592437e-05,FALSE,1,0,0,0,0,0,0,0,269.62,964.97,1317.46,1324.2,1653.47,1323.8,1323.8,377.62,812.89,1408.18,1882.04,2856.47,3083.26,7709.54,291.21,848.1,1046.55,2563.2,2824.88,3659.89,8600.28,316.95,652.1,1756.03,1867.48,3002.26,3870.58,7021.85
"4767",36411,1469.64494,836.038,0,0.0859517976963594,0.105193581127151,FALSE,1,0,0,0,0,0,0,0,1216.63,1450.11,1143.05,1086.82,706.74,1144.84,1144.84,1432.44,1047.51,1683.07,237.96,210.81,0,0,1079.88,1284.68,1021.71,133.25,214.93,0,0,938.03,1074.8,1264.07,128.62,0,112.89,0
"4768",36416,1472.13219,938.472,0,0.00306427856286619,0.0869110881376733,FALSE,1,0,0,0,0,0,0,0,1314.32,2727.04,3732.44,3263.96,3957.61,2599.71,2599.71,1769.64,2313.55,4319.29,3919.43,4536.17,5746.55,4374.16,1424.01,2171,2817.1,5485.13,5265.23,5666.52,5854.51,1846.03,3357.5,3276.38,4079.79,4822.88,8514.18,4588.21
"4769",36417,1472.63366,938.653,0,0.00442474103180998,0.0783720018241813,FALSE,1,0,0,0,0,0,0,0,1258,2896.9,3062.18,2546.48,1513.07,2420.11,2420.11,1988.09,2354.95,4064.71,3195.31,5833.68,4623.54,5489.52,1334.32,2253.64,2804.67,6474.32,4876.62,5700.44,4803.99,1920.31,4165.73,3891.7,2756.79,4258.81,4788.84,3222.67
"4770",36421,1476.63453,898.911,0,0.135185940013265,0.0676738215906424,FALSE,1,0,0,0,0,0,0,0,1521.77,1737.4,750.13,273.64,0,586.92,586.92,1432.94,935.57,781.73,87.41,847.03,862.66,2664.23,1508.54,1189.38,537.73,158.5,598.12,1745.56,2715.9,1653.94,1369.34,682.69,307.27,836.4,774.31,2438.87
"4771",36423,1477.1363,898.717,0,0.0565377820205557,0.0122705160492953,FALSE,1,0,0,0,0,0,0,0,1883.05,1863.36,1110.04,727,368.53,500.04,500.04,1861.72,1502.31,1074.32,599.37,681.37,1689.38,3058.64,1859.71,1699.03,995.04,521.59,904.99,1746.08,3100.34,1981.7,1633,861.19,801.25,447.03,860.56,3568.07
"4772",36431,1479.53603,938.935,0,1.00187367868543e-05,6.93803866208665e-05,FALSE,1,0,0,0,0,0,0,0,335.3,816.73,800.41,339.31,480.54,272.88,272.88,914.17,680.05,1147.12,1432.08,2608.32,2570.56,7981.16,518.52,871.21,501.35,1683.82,2029.68,2564.8,7581.09,505.33,485.11,1063.52,984.45,2268.15,3030.79,4740.12
"4773",36439,1486.58133,899.513,0,3.19293262764848e-06,4.28469930612605e-05,FALSE,1,0,0,0,0,0,0,0,189.51,457.09,424.27,199.21,347.17,376.96,376.96,228.24,422.21,277.86,354.28,584.74,860.21,4011.29,134.85,262.84,244.55,381.42,706.89,1027.58,3662.99,159.96,370.5,299.38,278.14,681.78,997.37,3557.47
"4774",36449,1491.63477,338.712,0,0.65411821151015,0.0119990545565484,FALSE,1,0,0,0,0,1091.07,826.54,746.68,0,0,41.51,0,0,146.37,146.37,0,0,0,179.01,1007.83,1981.41,1574.53,0,0,0,452.77,1204.95,1480.78,2413.38,0,0,0,75.42,899.87,1141.58,1813.17
"4775",36452,1492.73331,793.0685,0,0.67875422686645,0.0208767438251234,FALSE,1,0,0,0,318.62,1530.42,1793.65,1103.54,0,0,0,285.06,130.3,0,0,0,0,0,776.24,388.53,326.65,1049.23,0,0,0,760.96,650.79,685.84,895.97,0,0,0,538.04,498.4,929.38,1505.58
"4776",36458,1495.622,818.6545,0,0.031789269159252,0.0777152367248207,FALSE,1,0,0,0,0,0,0,0,717.15,2076.53,1717.02,1204.32,1939.69,1701.4,1701.4,1084.69,1329.03,1225.38,836.68,301.3,0,0,1301.93,1654.33,1400.46,595.5,294.9,89.1,0,1192.31,1373.27,1478.4,507.99,509.38,152.95,0
"4777",36462,1497.63923,920.214,0,0.172975044349685,0.160470383423636,FALSE,1,0,0,0,0,0,0,0,1003.18,1546.21,1151.22,661.52,1119.81,1843.91,1843.91,1427.42,1108.22,1505.94,489.96,839.42,861.63,857.72,1280.56,1431.42,877.8,653.48,985.6,781.29,443.12,1327.05,1110.21,1354.85,992.43,1047.71,865.27,774.92
"4778",36465,1499.6439,920.547,0,0.0854903891484075,0.594030528217817,FALSE,1,0,0,0,0,0,0,0,551.7,736.25,642.16,239.01,0,0,0,371.11,623.29,460.43,249.7,178.17,0,0,985.65,660.84,476.51,0,0,461.75,0,449.02,378.7,731.12,217.66,0,165.62,200.39
"4779",36467,1500.59702,950.7495,0,0.563277955805879,0.723141830555435,FALSE,1,0,0,0,0,0,0,0,896.21,1106.45,0,0,0,0,0,1036.37,776.13,0,0,369.92,0,0,807.74,988.4,0,0,197.73,0,0,782.56,996.79,0,0,419.12,0,0
"4780",36499,1525.67146,965.829,0,0.00022190966817672,0.00225049684573639,FALSE,1,0,0,0,0,0,0,0,1687.63,1593.96,1445.74,1771.31,1515.89,1671.81,1671.81,1629.01,1250.27,1890,1364.64,1233.12,1324.91,216.37,1954.46,1909.34,1255.12,1487.73,1141.28,1594.47,78.8,1431.68,1646.84,1968.65,1830.89,1518.98,1072.78,0
"4781",36528,1542.16686,935.806,0,0.35020287923694,0.0173583522609375,FALSE,1,0,0,0,0,0,0,0,10133.11,15641.93,17954.25,21266.81,21429.37,26059.01,26059.01,12091.87,16722.93,21144.53,14063.63,15363.71,14922.97,4410.37,8275.54,17180.2,19355.6,19203.89,15951.53,14512.91,3493.79,9857.01,18093.26,23503.18,17113.41,15972.35,16318.77,4983.82
"4782",36530,1542.6699,911.733,0,0.00342209372972072,0.028915643050597,FALSE,1,0,0,0,0,44.13,0,0,2181.82,2839.16,1695.44,2397.71,2386.97,2398.12,2398.12,2588.05,2119.07,2297.47,2036.32,1532.62,1615.87,143.06,2083.13,2982.37,2269.1,1876.61,1707.35,1759.32,383.46,2090.96,2379.45,2818.8,2359.26,1813.99,1669.45,353.05
"4783",36545,1552.65544,935.8965,0,0.290381775198503,0.0408422870072552,FALSE,1,0,0,0,0,0,0,0,1780.24,4331.16,6457.61,8275.94,8853,9459.25,9459.25,1878.22,4691.53,7085.51,5659.63,5974.19,6400.18,1674.64,1653.83,3882.82,7096.84,6918.11,6365.94,6597.57,1624.52,1667.65,4797.6,8197.7,7684.54,5880.39,7126.61,1829.89
"4784",36546,1553.15726,935.796,0,0.341739639775635,0.0195660538317653,FALSE,1,0,0,0,0,0,0,0,2074.06,5304.02,8458.18,9220.53,11230.91,13619.8,13619.8,2311.67,4979.74,8378.9,6953.17,8409.46,7454.91,2059.47,1908.12,5836.09,8768.99,9681.7,7730.69,7444.4,1718,2136.61,6505.37,9675.42,9414.3,7673.27,7520.71,2760
"4785",36548,1553.81618,793.637,0,0.722119740257153,0.0476613795746542,FALSE,1,0,0,0,1190.39,1862.23,2084.56,1887.71,0,0,0,754.52,1111.94,1143.86,1143.86,0,0,0,1181.28,1796.33,1032.78,3037.84,0,0,0,1684.16,1529.99,1683.43,2607.63,0,0,0,1167.04,1467.54,2072.02,2949.87
"4786",36553,1556.68466,947.1,0,0.594537843681306,0.14074547879918,FALSE,1,0,0,0,0,0,0,0,1515.7,2260.48,1759.82,2228.28,2185.32,2244.63,2244.63,2004.1,1450.43,1924.04,1029.24,1476.93,1697.12,1493.83,1626.84,1885.08,1219.5,1105.06,1281.67,1387.62,1672.6,1755.45,1891.95,1930.45,1409.46,1646.04,1289.3,2002.08
"4787",36554,1557.66002,894.374,1,0.731627307203273,0.500610089108629,FALSE,1,0,0,0,0,0,0,0,9002.54,18479.95,23149.82,22418.35,20812.83,27165.63,27165.63,10450.95,17965.32,23329.86,20807.27,22798.81,20162.56,19110.06,9018.24,19821.94,25054.53,21648.51,24097.26,22328.06,20231.35,8939.58,16924.95,27551.39,23982.19,24160.9,26426.55,18824.65
"4788",36555,1557.66121,788.992,0,0.156205285898525,0.0318462443659268,FALSE,1,0,0,0,0,143.51,0,0,1711.62,2062.37,1666.85,1852.71,2149.45,2301.74,2301.74,1897.26,2169.65,1856.15,2285.26,1828.72,1362.59,1101.29,1953.4,2031.09,1293.46,2060.41,2553.16,1991.89,877.57,1874.92,1881.37,2174.82,2249.86,2287.28,2192.88,1551.6
"4789",36556,1557.66206,846.102,0,0.228930948427338,0.436703164901775,FALSE,1,0,0,0,0,0,0,0,1426.4,1427.29,1675.78,2531.89,2581.63,1894.25,1894.25,1314.91,552.66,2362.72,2003.24,1732.96,1468.26,876.81,1289.47,1524.22,2040.26,1378.21,2292.6,2388.19,818.51,659.75,1011.2,2034,1863.54,1728.39,2099.54,682.72
"4790",36574,1563.64595,935.787,0,0.170452086989045,0.0411793343055152,FALSE,1,0,0,0,0,0,0,0,1530.05,6027.35,12797.25,17598.25,18208.86,20923.25,20923.25,1919.5,6098.85,12071.07,12719.85,12425.34,14252.05,5539.21,1717.25,6125.87,11733.05,15816.73,13387.76,11850.51,5218.88,1847.6,6755.98,13844.47,15815.92,14179.9,13636.13,6517.42
"4791",36575,1564.14751,935.787,0,0.225901321026891,0.0178917765111205,FALSE,1,0,0,0,0,0,0,0,581.41,3172.46,6827.68,8333.35,10331.08,11235.54,11235.54,743.2,2894.28,6196.03,5606.41,5929.09,6095.16,942.9,403.08,3073.03,6323.13,7575.91,5912,5768.35,94.97,829.17,3760.5,7426.65,6612.87,5781.15,6440.15,2229.7
"4792",36580,1568.12042,935.766,0,0.371383131316356,0.0791501239078641,FALSE,1,0,0,0,0,0,0,0,684.31,1888.62,2624.03,3626.2,3006.56,3841.31,3841.31,1183.84,1465.94,3110.88,3379.59,3590.95,2427.39,726.72,481.79,1918.58,4509.58,3138.11,3171.69,2554.58,274.02,1018.75,2947.84,3269.4,4348.25,2885.98,3112.97,765.78
"4793",36581,1568.6226,935.909,0,0.466756244427895,0.139938040545146,FALSE,1,0,0,0,0,0,0,0,860.6,2334.18,4927.93,4257.7,4435.57,5053.45,5053.45,1199.52,3729.16,4540.02,4589.09,4053.13,4477.35,456.1,752.8,3605.79,4444.8,5760.19,4254.04,2834.8,542.3,1083.91,3239.34,5711.48,3852.21,4214.76,3749.83,1309.63
"4794",36595,1571.67619,906.855,0,0.414472119316734,0.274100737773567,FALSE,1,0,0,0,60.96,0,0,0,2948.29,3709.05,2793.13,2693.83,3518.54,3256.28,3256.28,4356.87,3318.19,4905.03,2635.57,2968.78,2124.78,2132.44,3001.01,3853.63,3378.37,2469.64,2900.39,2802.3,3009.98,2907.28,3183.21,3610.71,3304.32,2352.6,2727.66,2870.28
"4795",36596,1571.6766,926.771,0,0.0723061663786035,0.0699032440591647,FALSE,1,0,0,0,0,0,0,0,3304,3486.27,2925.38,2910.32,2501.25,2874.99,2874.99,3417.24,2709.29,3809.41,2343.81,2594.2,2127.81,1231.51,2784.3,3281.57,3462.05,3808.13,2140.14,2550.65,1432.9,3124.25,2735.65,3402.73,2911.74,2407.52,2318.38,1267.9
"4796",36601,1573.65598,748.95,0,0.00546717317564645,0.342027182848018,FALSE,1,0,0,0,0,66.57,0,0,1705.93,1925,1355.85,1707.89,1558.7,1345.45,1345.45,1857,1897.86,1829.93,1062.92,1180.06,891.92,1129.36,1801.42,1848.49,1095.08,1517.94,1965.05,1994.06,648.22,1794.95,1659.04,1984.36,2011.44,1698.69,1705.74,1199.97
"4797",36612,1579.61537,935.772,0,0.217718631000686,0.21393043075471,FALSE,1,0,0,0,0,0,0,0,285.23,1938.67,3612.26,5020.82,4603.85,4657.12,4657.12,383.82,2126.17,4382.35,3607.21,4641.37,4134.49,1748.99,79.6,2191.46,3896.79,4489.18,3249.36,4316.18,1101.71,334.42,2050.54,3797.07,4154.87,4225.96,3306.44,1103.22
"4798",36613,1579.64158,894.347,0,0.50867599167459,0.496565112887053,FALSE,1,0,0,0,0,0,0,0,1768.67,5536.78,7315.94,7477.51,7103.29,9134.24,9134.24,1945.45,4691.18,6786.65,6647.76,7056.41,6102.04,5636.5,1662.05,5718.21,7110.16,6938.74,7439.3,6896.55,6414.01,1878.67,4721.16,8285.31,7424.33,7735.76,8129.41,5928.78
"4799",36614,1579.64329,789.076,0,0.0378197884542871,0.356480918909784,FALSE,1,0,0,0,0,0,0,0,588.59,786.71,305.08,222.68,397.13,368.36,368.36,591.17,720.71,576.53,237.1,427.38,0,209.76,699.76,896.37,354.52,671.57,517.47,493.85,0,606.67,688.74,475.02,702.03,0,0,0
