"index","mzmed","rtmed","matched","qSvsMB","qSvsNC","swipesRight","swipesTotal","MB_0","MB_1","MB_2.5","MB_4.5","MB_6.5","MB_8.5","MB_26.5","NC_0","NC_1","NC_2.5","NC_4.5","NC_6.5","NC_8.5","NC_26.5","S1_0","S1_1","S1_2.5","S1_4.5","S1_6.5","S1_8.5","S1_26.5","S2_0","S2_1","S2_2.5","S2_4.5","S2_6.5","S2_8.5","S2_26.5","S3_0","S3_1","S3_2.5","S3_4.5","S3_6.5","S3_8.5","S3_26.5"
29284,545.7158,903.081,0,0.19619,0.543,0,0,0,0,0,402.01,284.21,321.14,0,435.66,972.02,1290.98,700.34,743.21,0,0,868,1010.26,1250.2,0,0,0,379.28,682.48,1076.92,551.11,0,0,0,0,381.72,1122.17,581.93,327.43,253.7,0,0
29308,546.17495,960.957,0,0.11411,0.02323,0,0,0,0,0,0,0,0,0,0,45.83,0,0,0,95.73,95.73,74.73,158.33,125.56,1736.68,2312.36,1684.92,2653.4,24.48,188.69,0,1586.44,2087.68,2094.43,3474.58,0,44.06,111.83,692.95,1604.63,469.1,1026.27
29340,546.32577,572.763,0,0.08918,0.00503,0,0,0,0,38.21,1217.17,2048.86,3419.85,2232.25,0,190.02,85.82,1145.91,1527.84,978.63,978.63,0,71.67,0,1542.34,2280.05,2874.83,6381.79,0,128.62,0,1299.43,2408.22,4868.89,7372.36,0,155.16,81.27,1494.34,860.82,3026.51,7145.29
29375,546.89211,68.71415,0,0.62201,0.01001,0,0,0,0,0,1204.96,1464.42,1301.72,1945.84,0,0,807.13,0,359.33,0,0,0,0,1040.76,1116.8,2436.86,2691.47,2454.38,0,52.96,868.06,3144.84,2674.61,3044.94,3359.5,13.59,97.96,463.97,2898.16,2554.2,2821.29,3894.81
29385,547.22241,1057.56,0,0.53542,0.01197,0,0,0,0,1098.52,3149.68,2412.93,3943.41,7160.54,0,0,1251.77,819.4,525.89,763.64,763.64,0,0,1375.59,3391.29,3336.93,4617.48,5032.54,0,0,1548.54,2874.51,2742.81,4143.72,5340.71,0,0,1001.95,3242.05,3225.08,3570.74,3886.82
29449,548.23342,539.02,0,0.03313,0.0046,0,0,0,0,0,261.42,260.61,756.88,996.53,0,0,0,223.33,0,441.81,441.81,0,0,57.82,499.55,1431.34,2045.2,2556.13,0,0,0,1450.52,1719.44,2385.77,4398.72,0,0,0,1640.05,3318.85,3675.51,5580.84
29481,548.57602,855.2695,0,0.51479,0.02723,0,0,0,27.2,0,1934.14,1830.15,2103.19,1663.58,0,0,0,497.57,460.31,1121.46,1121.46,0,0,0,929.92,1203.52,2863.11,3143.79,0,0,0,1746.57,1320.61,1752.36,3246.14,0,27.79,0,1831.51,1389.89,784.51,4123.09
29504,549.18067,876.903,0,0.09365,0.26829,0,0,0,0,0,0,0,0,0,1133.51,1391.49,1378.46,1128.47,497.51,868.42,868.42,1240.12,1343.76,443.19,372.59,0,0,0,740.39,1223.48,1159.77,257.45,0,0,328,998.26,1578,1165.73,468.32,0,0,0
29505,549.18742,649.495,0,0.69949,0.03947,0,0,0,0,0,0,0,0,0,2.6,0,0,11352.18,9367.6,10300.96,10300.96,0,0,0,39.84,58.05,50.56,96.54,0,9.78,0,51.83,0,0,0,0,0,0,0,0,0,0
29508,549.21143,869.656,0,0.0372,0.00873,0,0,0,0,0,0,0,0,0,23.39,268.41,0,0,0,0,0,24.71,171.71,245.25,1467.26,2016.6,2291.69,2332.44,0,453.15,91.71,2053.71,2638.37,2479.46,2600.42,15.02,29.55,0,1429.74,2028.07,2301.39,1909.12
29519,549.2539,737.576,0,0.50247,0.04849,0,0,0,0,0,667.71,0,0,0,1032.8,1075.24,496.94,1763.88,1407.12,1460.66,1460.66,1128.2,764.79,726.44,377.77,0,394.63,0,924.2,921.17,162.07,0,0,0,0,981.53,804.34,1039.86,575.7,412.19,0,0
29537,549.35689,936.3885,0,0.15243,0.28876,0,0,0,0,0,50.17,0,0,0,1987.01,3600.1,5314.41,4913.78,5399.99,4039.54,4039.54,2318.28,3068.04,4322.16,4144.74,4128.79,5019.35,7123.16,1956.23,3484.38,4459.16,4170.39,4285.2,4855.9,5309.55,2126.19,3759.34,4748.27,5362.05,4218.43,5943.26,6876.94
29539,549.35688,955.65,0,0.11116,0.01338,0,0,0,18.55,0,0,0,85.92,0,942.7,1276.94,440.34,136.86,93.81,131.75,131.75,795.36,789.53,342.8,1049.87,4256.74,3168.24,4569.75,924.3,1225.23,163.18,2886.58,2035.64,6521.62,3780.43,813.59,974.59,273.56,2010.09,4055.5,3720.3,6235.79
29612,551.1027,792.6835,0,0.0712,0.72023,0,0,0,0,0,0,0,0,0,942.73,1491.68,410.47,0,620.72,0,0,1028.07,606.98,303.87,0,0,0,0,1093.86,923.89,304.53,0,0,0,0,1023.16,527.92,549.16,0,0,0,0
29614,551.19651,936.145,0,0.75161,0.49357,0,0,0,0,0,0,0,0,0,1752.51,3702.67,5611.42,4098.52,6571.32,4415.6,4415.6,2316.08,3187.81,4690.28,4407.99,4217.1,4478.24,1689.91,1963.79,4240.12,4273.48,701.08,4034.76,3426.17,1749.71,1953.04,3459.38,5315.46,5642.2,4777.67,4760.35,2272.17
29617,551.22692,960.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.41,722.54,5344.62,0,0,0,0,285.61,370,5134.45,10.07,0,0,0,113.93,477.41,4526.35
29642,551.37277,920.976,0,0.03376,0.35117,0,0,0,0,0,0,0,0,0,1077.65,1412.16,822.97,0,276.62,1146.56,1146.56,1210.8,1110.74,465.35,0,0,294.45,0,944.13,1010.88,192.2,375.44,237.4,0,0,1059.06,1165.54,882.26,370.48,273.63,0,0
29666,552.17953,146.4305,0,0.50606,0.00726,0,0,0,0,0,101.18,62.33,91.13,120.93,0,15.58,0,4546.68,6614.09,8153.11,8153.11,0,0,68.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.02,64.92,0,0
29699,552.35275,1015.91,0,0.45662,0.70526,0,0,0,0,0,341.2,0,0,0,1028.91,857.58,256.55,0,0,332.55,332.55,1388.8,1046.22,370.01,337.38,0,0,764.84,927.99,1541.4,268.93,313.31,0,0,675.22,793.78,739.03,0,351.35,0,396.85,248.03
29703,552.47229,396.9525,0,0.34142,0.32538,0,0,0,0,170.61,1567.67,2388.74,2390.35,1720.44,0,113.67,69.62,3657.49,3319.93,2415.54,2415.54,0,0,0,814.94,2113.71,2771.65,3619.78,0,31.14,0,1340.83,1499.21,2097.93,4188.6,0,0,0,1281.66,435.67,1149.05,1593.85
29726,553.08433,856.105,0,0.67709,0.29492,0,0,0,0,0,446.5,852.59,1784.33,517.67,0,0,0,195.31,0,779.8,779.8,0,0,0,783.98,0,440.6,1457.04,0,0,0,758.84,2436.02,578.94,2111.55,0,0,0,188.94,430.01,621.53,1316.3
29794,554.1301,456.0715,0,0,0.01091,0,0,0,0,0,0,0,0,0,0,0,0,1297.17,1374.31,2328.96,2328.96,16.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.32
29798,554.22279,708.0955,0,0.06152,0.72557,0,0,0,0,0,0,0,0,0,1259.58,1492.97,874.94,0,0,287.3,287.3,1339.55,898.08,1703.77,0,0,0,1360.97,1254.63,1347.26,588.99,667.78,0,0,0,1182.84,1013.69,1109.03,0,0,0,0
29867,554.97308,813.3365,0,0.7303,0.05548,0,0,0,0,0,12230.17,20306.49,1224.75,1492.99,1.98,0,0,7282.43,12204.11,7240.62,7240.62,0,0,13.1,13344.37,18996.88,771.07,19723.93,1.69,4.13,0,1680.78,2005.09,1694.04,24776.92,0,0,0,11860.3,1438.18,1994.04,31536.31
29958,556.2957,845.98,0,0.48485,0.44934,0,0,68.99,53.37,583.62,988.04,1130.85,1507.54,248.85,157.63,287.52,461.59,2928.19,2504.22,1606.26,1606.26,215.59,300.23,725.96,1339.89,775.76,971.23,1797.54,131.19,426.3,568.63,1369.3,963.97,1177.97,778.67,139.29,365.08,890.69,1252.81,616.39,1455.77,1202.69
29978,556.77673,70.1164,0,0.56121,0.65986,0,0,97.39,0,0,0,0,0,0,2148.1,1843.86,0,0,0,0,0,1629.92,1214.74,0,0,0,0,0,1547.32,1456.39,0,0,255.36,0,0,1908.91,879.35,0,244.75,0,0,0
29993,557.21987,706.396,0,0.38609,0.74111,0,0,0,0,0,0,0,0,0,2534.37,1633.88,471.59,281.98,0,212.68,212.68,2434.63,603.11,481.26,0,0,0,0,2366.63,1360.65,282.78,0,0,0,0,2431.19,1199.71,391.51,0,0,0,0
30009,557.30789,1015.64,0,0.20038,0.66173,0,0,0,0,0,0,0,0,0,1281.28,2099.43,1583.98,727.58,955.99,999.13,999.13,1590.74,1622.34,1444.09,283.46,758.14,0,1715.76,1186.08,1636.66,1518.79,594.2,211.12,925.82,808.17,1129.8,1276.77,833.23,864.36,1085.96,621.56,651.56
30027,557.60107,810.914,0,0.48485,0.34489,0,0,3.59,0,0,2556.53,6871.71,7702.83,911.07,0,0,0,2947.12,3315.79,2901.27,2901.27,0,0,0,4163.54,5225.93,2391.58,9164.11,0,0,0,776.47,938.43,4632.51,5270.97,0,0,0,6076.35,2911.83,5397.59,1516.34
30114,559.10813,536.468,0,0.55621,0.70706,0,0,0,31.55,0,160.75,0,0,0,3923.31,1836.59,93.52,0,0,0,0,2628.04,1215.46,182,0,0,0,0,3068.88,1643.56,87.73,0,0,0,0,3421.44,1409.24,144.65,0,0,0,0
30116,559.14195,895.19,0,0.03609,0.53586,0,0,0,0,0,0,0,0,0,831.57,1249.19,220.61,0,0,0,0,657.69,309.66,658.35,0,0,0,0,748.51,404.43,333.61,0,398.33,0,361.6,769.4,895.12,727.67,397.2,0,0,0
30117,559.17822,707.677,0,0.03049,0.68904,0,0,0,0,0,0,0,0,0,1130.4,1180.67,682.21,294.02,0,0,0,1302.89,719.32,1040,0,0,0,0,1324.75,1425.55,1064.85,0,0,0,0,1311.34,1111.2,797.62,312.3,0,0,229.18
30279,562.23523,373.8775,0,0.45763,0.01482,0,0,0,43.39,0,0,0,136.49,262.31,0,30.01,50.57,3273.88,3703.3,4304.55,4304.55,0,0,0,575.94,0,384.19,0,0,0,0,624.27,510.87,605.73,0,0,0,0,411.86,192.37,805.6,0
30280,562.23987,994.655,0,0.02269,0.00657,0,0,0,0,0,0,0,0,0,0,0,0,0,101.83,0,0,0,0,0,1434.54,2309.38,2496.56,2959.11,11.38,0,0,987.2,1623.61,2445.03,2339.86,19.75,0,0,113.34,1446.17,2283.54,3782.68
30345,563.1754,824.103,0,0.07206,0.41853,0,0,0,0,80.2,0,0,0,0,2180.58,2534.29,2051.63,784.81,1331.85,764.4,764.4,2036.65,1837.09,1923.18,0,0,0,0,2261.77,2430.9,1625.7,290.05,0,0,0,2212.96,2149.48,2310.78,219.33,0,0,0
30395,563.94608,579.643,0,0.62406,0.45476,0,0,0,0,0,598.15,272.05,493.12,0,0,0,0,5638.67,1780.42,3646.98,3646.98,7.24,0,0,264.59,202.09,1493.11,508.47,0,0,0,1514,2793.38,1166.44,409.91,0,0,0,1343.67,1059.53,1191.15,1269.37
30401,564.23794,90.1038,0,0.55574,0.01666,0,0,0,76.73,100.54,5318.13,3708.98,6797.61,10127.43,64.11,61.64,0,322.96,1520.49,337.5,337.5,105.44,72.91,243.18,2814.38,2078.19,3775.12,3889.52,81.06,0,0,2466.21,1482.53,4219.56,5055.05,106.98,56.11,0,533.52,4025.65,2335.4,5096.27
30402,564.25048,920.651,0,0.26522,0.4616,0,0,0,0,0,192.24,0,0,0,1111.36,2154.88,1034.07,0,607.82,1168.87,1168.87,1277.36,1700.41,2081.51,246,0,0,0,1100.5,1473.03,141.15,235.9,0,0,0,1043.68,1563.47,1983.55,0,0,0,0
30428,564.75224,920.476,0,0.05548,0.17445,0,0,0,0,0,0,0,0,0,716.78,1620.81,818.64,566.07,964.66,1014.01,1014.01,992.62,883.82,645.6,255.49,0,0,0,993.65,1240.81,355.31,0,0,0,0,926.15,1207.69,1260.11,0,0,0,0
30442,565.11837,844.534,0,0.08677,0.47148,0,0,0,0,0,0,0,0,0,1239.82,1458.84,478.01,231.76,725.35,373.58,373.58,1504.96,1323.26,911.82,0,272.79,239.48,0,1432.38,1354.29,647.36,0,0,0,0,1256.16,1635.5,765.53,0,0,0,0
30448,565.24874,695.369,0,0.0497,0.66713,0,0,22.83,88.2,0,0,0,0,0,1841.56,2025.64,1363.9,0,0,0,0,1784.46,1516.74,1696.66,238.74,0,0,0,1593.29,1513.77,601.69,0,0,0,0,1585.93,1522.66,1545.09,0,0,0,0
30547,567.19141,876.941,0,0.33406,0.0299,0,0,0,0,0,0,0,0,0,1789.38,2097.59,2729.22,2417.75,2441.04,2759.19,2759.19,2072.61,2701.07,2422.32,170.37,0,0,0,1498.84,2362.22,2540.82,807.53,0,0,0,1683.84,2671.57,2493.75,549.82,110.36,0,0
30569,567.36739,936.438,0,0.05578,0.2676,0,0,0,0,0,0,0,0,0,4708.94,8125.56,12575.62,10914.25,11546.26,10165.08,10165.08,5141.67,6399.48,10412.46,9954.8,10230.59,12438.3,16585.62,4408.75,8229.71,10109.94,10317.73,11410.02,11639.86,14155.55,4507.4,8166.24,10450.01,12464.26,11074.85,13734.07,15557.79
30571,567.36737,876.608,0,0.22381,0.0296,0,0,0,0,0,0,0,0,0,4821.75,5776.1,6606.72,5620.03,6026.74,6254.29,6254.29,5547.7,6193.32,5613.93,1719.97,413.5,0,0,3994.02,6252.7,6221.33,2780.13,471.35,104.97,0,4452.8,6671.61,6936.41,2321.56,386.11,117.17,0
30572,567.36748,955.656,0,0.03527,0.00916,0,0,0,0,0,0,0,0,0,2223.82,2784.32,1725.09,2082.47,1820.77,2342.07,2342.07,2222.96,2102.89,2134.67,8220.38,9783.81,11521.02,12456.97,2265.66,2973.99,1826.93,6926.3,10152.46,10661.91,12681.2,1969.09,2774.82,2221.7,6806.78,11706.84,9475.07,13393.07
30573,567.36754,1106.095,0,0.43446,0.57571,0,0,0,0,0,0,0,0,0,1689.9,1878.53,1388.24,540.95,2546.22,1656.7,1656.7,2048.25,1955.21,1843.71,1415.13,608,1197.94,1834.04,1573.63,1983.91,656.37,858.64,1178.95,925.03,1437.01,1266.52,1767.84,1628,1031.33,1038.14,1385.3,1328.47
30581,567.75627,485.9615,0,0.43446,0.0805,0,0,0,35.33,0,837.54,1282.82,1238.16,452.27,0,0,0,3483.67,4656.82,3940.7,3940.7,0,0,0,1192.92,1129.88,1522.44,1708.64,0,0,50.89,833.23,1326.52,1416.57,1913.53,0,122.88,0,610.75,1405.15,1174.38,1465.32
30596,567.95989,526.572,0,0.67426,0.4863,0,0,0,117.77,0,0,0,0,0,286.58,575.27,599.73,0,0,0,0,544.94,1305,843.87,0,0,0,0,596.26,1255.03,1350.89,1054.87,0,0,0,663.4,1211.82,772.36,0,0,0,0
30627,568.56592,1228.34,0,0.54949,0.24306,0,0,0,0,0,0,0,0,0,0,0,0,1039.9,3689.67,4622.32,4622.32,0,0,0,897.66,4717.68,7154.98,771.15,0,0,0,1236.94,428.64,5948.63,680.53,0,0,0,1754.42,1670.99,5080.07,806.92
30706,569.94932,807.059,0,0.65189,0.13298,0,0,0,0,0,5136.13,9488.2,6197.42,4005.86,0,0,0,1619.13,1598.69,3709.29,3709.29,0,0,0,4873.86,6557.06,1518.69,10288.4,5.14,0,0,5610.26,858.21,3417,4448.74,0,0,0,3925.51,2021.15,4263.03,13193.71
30726,570.31733,817.528,0,0.77216,0.02096,0,0,0,0,0,5013.11,9069.98,8549.22,5737.56,0,0,0,833.2,3865.1,489.16,489.16,0,0,0,3925.97,5168.26,6721.76,8442.12,3.22,0,0,5720.59,5888.56,8303.14,12820.34,0,0,0,4640.85,5811.97,8267.3,10848.76
30752,571.22243,937.641,0,0.00865,0.10477,0,0,0,0,0,0,0,0,0,843.16,1581.18,2392.96,1263.42,1725.73,1893.86,1893.86,788.69,1162.98,959.52,1637.17,1054.84,1336.46,3907.85,1186.72,1652.77,1689.97,988.9,1941.75,2100.57,3029.67,1075.1,1733.69,1842.72,1298.31,2561.04,2164.97,3938.63
30779,571.80996,748.523,0,0.21597,0.07582,0,0,0,0,40.36,2078.37,2548.07,3689.35,1078.36,0,61.53,0,527.52,1650.89,1903.56,1903.56,0,32.36,0,1380.03,3783.18,1063.02,6351.67,0,0,0,1705.75,2408.85,3801.29,3326.28,0,24.45,0,1395.51,3120.65,2221.47,4750.02
30783,571.8908,1350.23,0,0.21054,0.20995,0,0,0,0,0,534.39,652.17,813.38,0,0,0,0,2162.47,1903.33,1133.06,1133.06,0,0,0,419.81,0,176.64,0,0,0,0,184.1,0,152.39,0,0,0,0,156.75,119.21,0,0
30802,572.25369,1193.63,0,0.52884,0.03881,0,0,0,0,1966.33,3335.13,3196.61,4270.51,6797.61,0,0,1470.44,1242.5,1724.75,903.6,903.6,0,0,1808.35,2976.85,4032.28,4104.57,4044.24,0,0,916.85,3544.39,4231.53,4154.13,4013.72,0,0,1475.21,4052.61,3482.83,3158.23,4027.12
30840,572.76915,572.52,0,0.77089,0.00049,0,0,0,40.15,0,1631,573.57,1864.79,3606.18,0,0,44.44,0,748.76,277.43,277.43,0,0,84.88,1191.07,639.62,558.67,5455.57,0,0,273.98,713.31,971.08,1318.46,4947.38,0,0,57.61,644.49,467.35,1717.36,4997.88
30851,572.80859,592.938,0,0.50181,0.14659,0,0,0,0,1018.94,3593.61,4740.65,5010.02,2690.17,0,0,1259.51,16802.77,17329.99,15901.42,15901.42,0,0,1780.24,6254.78,6962.47,7653.09,4707.42,0,0,1457.18,4855.51,6952.76,9655.53,6920.86,0,0,1816.97,7916.8,5815.6,8540.93,6883.63
30859,572.9879,934.2455,0,0.19823,0.14029,0,0,0,0,0,1363.2,1695.79,1749.93,300.82,0,0,0,431.12,601.85,242.15,242.15,0,0,0,608.74,0,369.49,274.91,0,0,0,0,219.76,199.57,1819.87,0,0,0,1042.27,665.22,1621.72,897.14
30867,573.23705,920.49,0,0.46524,0.1624,0,0,0,0,0,0,0,0,0,1821.95,2973.96,2131.86,2149.98,2430.76,1813.07,1813.07,2135.23,2494.74,3006.75,521.47,0,0,0,1531.66,2482.78,2213.53,343.42,0,0,0,1767.4,2796.08,3206.02,456.59,0,0,0
30869,573.2407,361.492,1,0.2534,0.01138,0,0,0,0,0,1036.08,2908.52,3559.9,1830.42,0,0,0,0,994.92,527.82,527.82,0,0,45.18,345.02,1822.48,4217.4,6935.55,0,0,0,894.37,2407.31,3732.66,5154.42,0,0,0,866.61,1485.22,2852.73,5400.04
30874,573.26994,279.944,0,0.11027,0.00157,0,0,0,0,0,808.99,692.06,1766.67,2986.87,0,181.6,0,1020.85,329.07,468.36,468.36,0,117.63,0,389.65,1065.63,1177.62,3530.68,0,120.2,0,460.59,683.58,1250.89,4350.84,0,132.47,0,456.4,569.95,1164.51,6628.28
30879,573.30252,833.2635,0,0.47331,0.25192,0,0,0,0,0,1393.41,2063.05,1626.11,3169.32,0,0,0,2067.56,1899.42,2543.81,2543.81,0,0,0,1336.61,1394.09,951.3,1488.09,0,0,87.38,1446.91,2149.57,2200.15,1533.92,0,0,84.87,1268.81,1424.77,2015.1,452.81
30881,573.30981,592.9715,0,0.46045,0.18875,0,0,0,23.05,842.84,2246.41,3936.16,3653.65,2730.34,0,0,1033.8,13774.56,13155.44,11785.69,11785.69,0,0,1514.27,3939.89,5672.8,5708.4,3606.07,0,0,1114.51,2904.97,5364.52,7378.07,4207.57,0,0,1568.9,5757.48,4661.55,6161.55,5483.14
30885,573.31238,337.926,0,0.1142,0.02536,0,0,0,328.07,1052.07,1515.21,2135.49,3383.81,2227.58,0,1453.42,640.15,1510.03,350.82,876.25,876.25,0,841.57,720.32,1995.84,2327.55,2742.01,3173.1,0,883.65,698.68,1798.72,1215.74,2899.12,5695.99,0,678.38,1067.86,1372.51,1680.5,2706.31,4592.41
30899,573.73849,920.976,0,0.50412,0.24458,0,0,0,0,89.17,0,0,0,0,1203.77,1838.04,1899.2,1858.43,1011.52,1111.3,1111.3,1526.36,2183.87,2523.97,509.05,0,0,0,1140.72,2086.34,2156.67,418.48,0,0,0,1507.34,1910.35,1903.05,187.71,0,0,128.42
30927,574.23338,938.345,0,3e-04,0.00196,0,0,0,0,0,0,0,0,0,385.58,490.85,779.18,210.62,0,0,0,437.21,382.92,175.82,620.83,205.98,704.36,4420.2,743.28,449.2,220.42,520.1,296.59,0,1902.99,557,611.36,0,213.26,272.15,262.66,2713.8
30931,574.25617,419.272,0,0.4991,0.70814,0,0,0,27.87,0,394.31,182.16,293.81,484.12,0,23.46,0,11473.18,1180.96,1802.21,1802.21,0,0,0,761.05,788.49,1061.01,970.05,0,0,0,776.82,832.31,907.97,433.22,0,44.99,0,651.94,1049.2,826.04,338.93
30985,575.10575,61.8911,0,0.01706,0.00303,0,0,0,0,0,140.29,0,223.95,156.43,0,0,136.53,0,0,0,0,0,0,0,121.6,1258.06,1382.27,2438.29,0,0,0,431.57,502.45,1767.66,3502.26,0,0,0,128.35,895.23,867.6,1919.52
31012,575.35509,1335.225,0,0.36588,0.55499,0,0,153.89,338.16,1086.72,1522.14,1875.33,1374.63,635.27,139.65,362.46,1366.06,1242.41,1417.57,1740.24,1740.24,44.14,357.19,904.29,1998.52,1406.84,2261.83,1411.23,107,440,738.66,1269.17,1442.37,1826.41,1731.45,178.65,290.59,960.22,692.08,2043.81,1841.77,2316.23
31015,575.37698,74.73565,0,0.70959,0.14541,0,0,0,0,335.91,2355.43,3954.89,2627.5,4737.4,0,0,0,0,0,0,0,0,0,0,1795.33,985.11,1664.85,2149.01,0,0,134.59,2641.26,2001.47,2022.4,1206.43,0,0,0,1889.97,1569.53,0,762.27
31031,575.78674,734.429,0,0.39921,0.61707,0,0,0,195,0,1103.09,1346.56,2449.2,1292.23,0,0,0,4584.03,6159.65,5358.87,5358.87,0,0,20.3,9509.88,8152.73,10633.51,1086.37,0,0,26.34,1102.81,1161.55,1689.94,2161.01,0,0,0,1393.33,1435.18,2322.53,12696.95
31073,576.3186,579.615,0,0.67097,0.02933,0,0,0,0,0,388.17,958.85,1284.43,840.19,0,16.8,0,2427.78,7192.82,8329.35,8329.35,0,0,0,886.17,1910.75,1908.14,1112.36,0,0,0,1962.71,2286.59,2945.34,835.68,0,0,0,2352.48,2344.17,2311.75,641.46
31103,576.86056,857.9425,0,0.71024,0.10371,0,0,0,0,0,999.78,1392.38,1908.18,764.32,0,0,0,647.32,355.86,272.76,272.76,0,0,0,363.46,972.81,1075.04,1027.84,0,0,0,0,1848.36,962.81,1583.29,0,53.07,0,467.42,554.5,661.68,1340.95
31124,577.26158,431.8695,0,0.74898,0.73871,0,0,0,22.91,36.68,3493.17,4492.27,4670.3,798.84,3.04,28.04,27.65,4457.57,3493.03,4720.58,4720.58,0,21.08,29.57,4624.7,4336.75,4256.49,5055.46,0,68.56,57.3,4803.92,4406.35,5393.81,5047.67,0,20.69,73.46,4133.09,2672.23,5167.88,5418.47
31171,577.7936,538.9505,0,0.72431,0.16866,0,0,0,0,0,1556.35,2014.85,3384.25,726.4,0,0,0,471.36,0,0,0,0,0,0,267.58,502.62,652.02,1035.14,0,0,0,1266.9,1370.99,841.41,696.5,0,0,0,2589.29,1258.42,999.78,1550.84
31191,578.20747,670.793,0,0.5872,0.73039,0,0,0,0,0,676.94,0,455.84,546.17,905.12,546.49,0,0,0,0,0,952.07,160.63,0,0,0,0,0,772.91,862.86,0,0,0,0,0,750.91,95.37,0,0,0,0,0
31192,578.20783,786.4535,0,0.22259,0.69851,0,0,0,0,0,0,0,815.41,0,843.15,632.59,530.41,0,0,0,0,924.43,1019.86,823.26,811.3,0,0,0,917.94,770.65,220.56,0,0,0,0,949.08,887.91,0,0,0,0,0
31237,578.83678,857.9645,0,0.60237,0.03903,0,0,0,43.65,0,1248.08,1090.82,2039.85,782.64,0,0,0,152.35,713.77,415.01,415.01,0,0,0,354.32,1747.12,1740.34,3003.21,0,0,0,1213.39,2636.34,1321.5,2484.35,0,0,0,604.37,1512.06,877.61,2496.05
31369,581.14937,606.7675,0,0.36508,0.36361,0,0,1824.67,1937.59,268.64,0,0,0,0,0,0,0,0,0,0,0,294.33,0,0,0,0,0,0,67.97,0,0,0,0,0,0,101.83,0,0,0,0,0,0
31370,581.20549,375.535,0,0.66913,0.71072,0,0,0,0,2096.41,5304.64,6620.51,6740.67,5485.13,1.53,0,4130.88,8202.77,9162.58,10811.57,10811.57,1.72,0,3316.59,9033.2,9474.85,9911.46,11056.42,0,0,2790.18,8156.62,10659.52,10402.26,9137.88,0,8.24,2792.3,9363.59,8655.02,11006.09,9426.36
31371,581.20672,850.702,0,0.00521,0.56498,0,0,0,0,0,0,0,0,0,932.02,1060.25,1169.48,0,0,0,0,1009.87,691.47,790.93,294.5,0,0,0,1127.24,1136.76,393.72,734.75,312.05,305.25,656.58,976.16,391.47,866.46,0,0,0,0
31443,582.85044,768.6005,0,0.00328,0.134,0,0,0,0,0,0,502.07,0,331.49,0,0,0,0,3123.5,0,0,14.83,0,0,397.47,0,597.56,6222.23,0,0,0,0,0,324.95,2882.81,0,0,0,308.03,318.59,0,338.31
31452,583.10772,829.061,0,0.06339,0.35077,0,0,0,0,0,138.98,460.37,723.17,0,3312.88,4103.91,3269.71,1425.73,1511.77,915.77,915.77,5108.53,4567.38,5420.97,3687.73,3070.63,1033.03,326.89,3766.84,5181.28,4486.1,2629.64,3013.47,2617.39,1012.84,3797.08,4465.73,4542.57,2553.68,3140.31,3081.98,1140.78
31453,583.14416,934.658,0,0.04038,0.68568,0,0,0,0,0,0,0,0,0,2783.19,3114.43,2278.61,1416.99,2061.42,668.16,668.16,3006.75,2102.26,2266.09,876.25,1324.49,377.05,0,2759.99,3542.69,2065.39,1256.58,949.33,1361.13,0,2948.66,3315.41,1987.54,1373.33,1555.59,1995.7,286.94
31454,583.14692,83.2089,0,0.70292,0.00593,0,0,0,690.82,1171.62,1793.47,2309.36,2576.52,0,0,694.49,1794.61,12836.12,14590.7,18298.06,18298.06,0,424.5,1150.6,1297.07,2859.02,3949.48,0,0,575.57,1021.05,2552.16,2196.68,3154.31,0,0,493,2194.94,1759.86,2947.83,2328.21,0
31518,584.30116,592.796,0,0.34618,0.06897,0,0,0,26.46,0,214.99,732.56,699.7,366.92,0,0,77.14,6008.73,5908.82,6076.45,6076.45,0,32.01,106.63,466.15,2614.11,1578.81,1142.83,0,25.14,0,1224.43,1449.98,2030.58,757.67,0,31.58,341.55,3003.2,1858.4,2297.78,1767.66
31524,584.32563,592.9725,0,0.68313,0.28331,0,0,0,58.58,0,221.26,934.16,985.23,377.28,0,0,79.37,7091.7,6106.76,4806.29,4806.29,0,32.94,109.61,752.58,2691.44,1624.88,1293.67,0,25.84,0,1261.57,1658.4,2087.72,1017.88,0,32.52,350.58,3091.37,2374.6,2367.45,1910.78
31541,584.65821,821.705,0,0.58893,0.10958,0,0,0,0,0,5233.72,953.06,9214.62,745.35,0,0,0,5455.94,6529.19,4177.93,4177.93,0,0,0,5042.95,8650.52,832.93,11764.62,0,0,0,7336.2,8336.5,8977.85,11267.31,0,0,0,803.95,7847.64,1262.75,17499.02
31558,585.15717,824.154,0,0.03975,0.7041,0,0,0,0,0,0,0,0,0,805.92,740.63,800.8,0,0,0,0,634.81,430.1,190.82,0,0,0,0,947.84,924.8,247.78,0,579.23,0,0,682.37,1278.52,893.5,556.99,0,0,0
31581,585.37792,936.438,0,0.09891,0.0932,0,0,0,0,0,0,314.55,0,0,994.62,2251.51,2499.28,2232.19,2579.88,1916.83,1916.83,1391.35,1585.64,1804.76,2011,1982.51,1044.09,4066.24,1108.01,1730.17,1719.55,1514.24,2200.73,1778.98,4023.79,1301.21,1857.19,1957.52,2182.04,2589.6,2015.44,3157.02
